#START
 2022 01 01 12 00 00  3.64074928e-03 2.20825374e-03 1.21508085e-03 8.66376996e-04 6.21442802e-04 3.51115372e-04 2.50046316e-04 2.09032000e-04 4.26728749e-04 1.23425296e-04 2.97853291e-03 4.44202945e-03 2.18521550e-04 6.33527035e-05 4.17346690e-05 1.17499583e-04 3.34885728e-05 5.67352981e-05 1.15644507e-04 6.93605514e-05 1.32433587e-04 1.61683013e-04 9.59245142e-05 6.89135410e-05 4.88427613e-06 8.89433504e-06 5.88993389e-06 2.39748696e-05 4.81420357e-06 1.62513495e-05 4.35504768e-05 3.68072040e-05 1.52345325e-05 4.55378670e-05 3.58069403e-05 1.34635207e-05 4.60015142e-05 5.51905246e-05 9.32236653e-06 3.92539311e-05 1.02339643e-04 2.51698715e-05 2.16675171e-04 3.72955468e-04 1.49182187e-05 1.56364430e-04 2.84131180e-05 3.07700015e-05 3.06010503e-04 4.87632152e-04 8.35725952e-05 2.32210314e-04 5.02403090e-05 1.60133163e-05 3.47339126e-05 1.75664090e-05 5.00733097e-07 4.51577051e-09 1.00000000e-10
 2022 01 02 12 00 00  3.62281040e-03 2.19591848e-03 1.20731737e-03 8.60605465e-04 6.16330755e-04 3.48917967e-04 2.47832763e-04 2.06580809e-04 4.20321208e-04 1.21602366e-04 2.92715522e-03 4.34641577e-03 2.15859502e-04 6.26583870e-05 4.13465254e-05 1.16298843e-04 3.31711315e-05 5.60965505e-05 1.14401267e-04 6.85644220e-05 1.31017250e-04 1.60010044e-04 9.51278204e-05 6.84182832e-05 4.86373319e-06 8.75394471e-06 5.87854956e-06 2.38501531e-05 4.79620867e-06 1.61539559e-05 4.29896213e-05 3.66836233e-05 1.49171261e-05 4.49385674e-05 3.47549154e-05 1.34140369e-05 4.50496383e-05 5.39446968e-05 9.21234314e-06 3.82535292e-05 9.87631860e-05 2.44939933e-05 2.10385407e-04 3.63279833e-04 1.45311933e-05 1.49120728e-04 2.64713366e-05 2.94583238e-05 2.95282672e-04 4.75445476e-04 8.08942342e-05 2.23243261e-04 4.65099209e-05 1.46571983e-05 3.16035311e-05 1.54612770e-05 4.04615098e-07 8.55328608e-10 1.00000000e-10
 2022 01 03 12 00 00  3.60353052e-03 2.18359350e-03 1.19948286e-03 8.54601696e-04 6.10917074e-04 3.46477837e-04 2.45429623e-04 2.03942078e-04 4.13429563e-04 1.19835193e-04 2.87183292e-03 4.24017757e-03 2.13150049e-04 6.20686068e-05 4.09688952e-05 1.15160326e-04 3.28504742e-05 5.54510450e-05 1.13409336e-04 6.79866353e-05 1.29569149e-04 1.58316834e-04 9.43353965e-05 6.79616763e-05 4.84299489e-06 8.72046658e-06 5.86787537e-06 2.37374363e-05 4.78315960e-06 1.60647424e-05 4.24540774e-05 3.65587854e-05 1.45959581e-05 4.43834579e-05 3.39919818e-05 1.33676396e-05 4.41510272e-05 5.27356342e-05 9.18606238e-06 3.73968168e-05 9.51700446e-05 2.40035690e-05 2.04835976e-04 3.56262630e-04 1.42505052e-05 1.42664892e-04 2.45038507e-05 2.85066140e-05 2.85456424e-04 4.64219078e-04 7.86729566e-05 2.14490336e-04 4.30742555e-05 1.34082253e-05 2.87204875e-05 1.35225948e-05 3.16105465e-07 1.00000000e-10 1.00000000e-10
 2022 01 04 12 00 00  3.59007530e-03 2.17501736e-03 1.19402909e-03 8.50427761e-04 6.07156548e-04 3.44775125e-04 2.43754102e-04 2.02103469e-04 4.08623075e-04 1.18608434e-04 2.83324542e-03 4.16581295e-03 2.11264937e-04 6.16633330e-05 4.07046837e-05 1.14626245e-04 3.27291695e-05 5.52058103e-05 1.12825206e-04 6.75951946e-05 1.28960294e-04 1.57664889e-04 9.39876342e-05 6.77695549e-05 4.83519871e-06 8.71570155e-06 5.86407477e-06 2.36821620e-05 4.77424837e-06 1.60193188e-05 4.22210961e-05 3.65115120e-05 1.44725840e-05 4.41234648e-05 3.34713957e-05 1.33511479e-05 4.37427891e-05 5.22158050e-05 9.18235892e-06 3.70172499e-05 9.31676543e-05 2.36707245e-05 2.02487201e-04 3.51476752e-04 1.40590701e-05 1.39447690e-04 2.37387008e-05 2.78603256e-05 2.80833046e-04 4.58806036e-04 7.74565146e-05 2.12408344e-04 4.35923563e-05 1.35964119e-05 2.91541094e-05 1.38050808e-05 3.28349159e-07 1.00000000e-10 1.00000000e-10
 2022 01 05 12 00 00  3.59168882e-03 2.17549108e-03 1.19437972e-03 8.50838768e-04 6.07601884e-04 3.45032926e-04 2.43975606e-04 2.02334752e-04 4.09210929e-04 1.18644739e-04 2.83800130e-03 4.17644456e-03 2.11404969e-04 6.16243056e-05 4.07095410e-05 1.13633042e-04 3.23316170e-05 5.44059963e-05 1.12353517e-04 6.74870040e-05 1.27392648e-04 1.55571107e-04 9.31762620e-05 6.74516862e-05 4.80946437e-06 8.63185269e-06 5.85757407e-06 2.35936593e-05 4.77164576e-06 1.59567293e-05 4.16572023e-05 3.63567524e-05 1.40753007e-05 4.37264635e-05 3.33201868e-05 1.33229172e-05 4.28729133e-05 5.09637558e-05 9.11669267e-06 3.65720173e-05 9.16071841e-05 2.35775777e-05 1.98940535e-04 3.50091051e-04 1.40036420e-05 1.34566302e-04 2.13094027e-05 2.76787236e-05 2.71783962e-04 4.49638062e-04 7.60473880e-05 2.04564204e-04 4.30821263e-05 1.34106754e-05 2.87241408e-05 1.35015298e-05 3.13455737e-07 1.00000000e-10 1.00000000e-10
 2022 01 06 12 00 00  3.59827258e-03 2.18074510e-03 1.19762664e-03 8.53155524e-04 6.09603542e-04 3.45787015e-04 2.44778342e-04 2.03243656e-04 4.11572971e-04 1.19469011e-04 2.85687219e-03 4.20832448e-03 2.12507603e-04 6.20152208e-05 4.08864942e-05 1.13464225e-04 3.21595464e-05 5.40581124e-05 1.12847602e-04 6.80156110e-05 1.26745789e-04 1.54646142e-04 9.28924626e-05 6.75365189e-05 4.79840601e-06 8.73594327e-06 5.85991365e-06 2.35932624e-05 4.78324109e-06 1.59612153e-05 4.14923233e-05 3.62896972e-05 1.39002645e-05 4.37624445e-05 3.40002094e-05 1.33331603e-05 4.26748615e-05 5.05829209e-05 9.19836311e-06 3.69601911e-05 9.19208651e-05 2.40234163e-05 2.00220367e-04 3.56356569e-04 1.42542627e-05 1.34922435e-04 2.02237279e-05 2.85421120e-05 2.70506880e-04 4.49212246e-04 7.66806007e-05 2.05748508e-04 4.89163852e-05 1.55311876e-05 3.36169108e-05 1.67672133e-05 4.60796043e-07 2.68215175e-09 1.00000000e-10
 2022 01 07 12 00 00  3.60594131e-03 2.18544047e-03 1.20062983e-03 8.55543320e-04 6.11802907e-04 3.46784708e-04 2.45748920e-04 2.04306857e-04 4.14329018e-04 1.20134714e-04 2.87899949e-03 4.25083078e-03 2.13558612e-04 6.22249229e-05 4.10234119e-05 1.14517247e-04 3.25489877e-05 5.48368669e-05 1.13434202e-04 6.82015845e-05 1.28327588e-04 1.56644917e-04 9.37150754e-05 6.80299370e-05 4.82383875e-06 8.91423188e-06 5.86882998e-06 2.37041790e-05 4.78713227e-06 1.60354285e-05 4.20453569e-05 3.64410982e-05 1.42808305e-05 4.43152644e-05 3.42296145e-05 1.33720445e-05 4.35623344e-05 5.18364232e-05 9.33819974e-06 3.77531638e-05 9.44413746e-05 2.41787260e-05 2.05346106e-04 3.58476290e-04 1.43390516e-05 1.40232272e-04 2.25078402e-05 2.88418727e-05 2.79572138e-04 4.59337368e-04 7.82030088e-05 2.19739576e-04 5.82609593e-05 1.89275882e-05 4.14537628e-05 2.19997915e-05 6.97013331e-07 1.44496841e-08 7.90582178e-10
 2022 01 08 12 00 00  3.61346728e-03 2.18982218e-03 1.20345367e-03 8.57842952e-04 6.13948527e-04 3.47783655e-04 2.46708253e-04 2.05352721e-04 4.17036765e-04 1.20742058e-04 2.90074995e-03 4.29333821e-03 2.14554190e-04 6.23974189e-05 4.11559236e-05 1.15694152e-04 3.29970848e-05 5.57331194e-05 1.13992911e-04 6.83193095e-05 1.30133056e-04 1.58947192e-04 9.46484381e-05 6.83814091e-05 4.85309101e-06 8.96079000e-06 5.87996183e-06 2.38174041e-05 4.78943111e-06 1.61161075e-05 4.26597678e-05 3.66153050e-05 1.47191182e-05 4.47889379e-05 3.43662337e-05 1.34205664e-05 4.45316321e-05 5.32444730e-05 9.37482182e-06 3.83221870e-05 9.71843694e-05 2.42756665e-05 2.10705953e-04 3.59744299e-04 1.43897720e-05 1.45902684e-04 2.51404854e-05 2.90281081e-05 2.89585470e-04 4.69625493e-04 7.97580233e-05 2.27214654e-04 5.73875948e-05 1.86095458e-05 4.07169521e-05 2.14730132e-05 6.70716364e-07 1.28881304e-08 6.44128884e-10
 2022 01 09 12 00 00  3.63989364e-03 2.20844143e-03 1.21513562e-03 8.66530716e-04 6.21648382e-04 3.51001998e-04 2.49976584e-04 2.08987696e-04 4.26502547e-04 1.23531021e-04 2.97658685e-03 4.43146750e-03 2.18563473e-04 6.35251253e-05 4.17584207e-05 1.16681764e-04 3.31372546e-05 5.60111424e-05 1.15764195e-04 6.96646282e-05 1.30872295e-04 1.59641531e-04 9.51495624e-05 6.87877513e-05 4.86235112e-06 8.88138602e-06 5.88671937e-06 2.39273072e-05 4.81914940e-06 1.62172263e-05 4.30329259e-05 3.66697001e-05 1.48519670e-05 4.52592727e-05 3.61078535e-05 1.34500806e-05 4.52431668e-05 5.40437341e-05 9.31266477e-06 3.92231214e-05 1.00969951e-04 2.54120852e-05 2.14900224e-04 3.75784226e-04 1.50313690e-05 1.52912245e-04 2.59167660e-05 3.12299264e-05 2.98793729e-04 4.80579103e-04 8.30287011e-05 2.29805403e-04 5.70380431e-05 1.84818241e-05 4.04189711e-05 2.12354940e-05 6.57206988e-07 1.19723127e-08 5.55681634e-10
 2022 01 10 12 00 00  3.66157651e-03 2.22275163e-03 1.22419240e-03 8.73457424e-04 6.27889878e-04 3.53725192e-04 2.52684329e-04 2.11976078e-04 4.34276015e-04 1.25620813e-04 3.03893040e-03 4.54834774e-03 2.21696612e-04 6.42887556e-05 4.22102138e-05 1.17353368e-04 3.32337862e-05 5.62014990e-05 1.16865478e-04 7.04821199e-05 1.31405364e-04 1.60107560e-04 9.54967012e-05 6.90495269e-05 4.86878089e-06 8.88079958e-06 5.89333431e-06 2.40074399e-05 4.83702133e-06 1.62860821e-05 4.32705391e-05 3.67071159e-05 1.49414554e-05 4.55965492e-05 3.71563598e-05 1.34789821e-05 4.57072390e-05 5.45779142e-05 9.31229151e-06 3.98598904e-05 1.03918805e-04 2.61010806e-05 2.18671062e-04 3.85446787e-04 1.54178715e-05 1.57511511e-04 2.64291710e-05 3.25638801e-05 3.04637829e-04 4.87639758e-04 8.50521187e-05 2.31177211e-04 5.63724885e-05 1.82391749e-05 3.98554596e-05 2.08165981e-05 6.35214511e-07 1.05920325e-08 4.24557323e-10
 2022 01 11 12 00 00  3.66608044e-03 2.22637213e-03 1.22642873e-03 8.75087377e-04 6.29318614e-04 3.54246504e-04 2.53241096e-04 2.12609372e-04 4.35905326e-04 1.26195244e-04 3.05192399e-03 4.56960984e-03 2.22462271e-04 6.45724570e-05 4.23314409e-05 1.17614760e-04 3.32758558e-05 5.62828733e-05 1.17391911e-04 7.08707375e-05 1.31577138e-04 1.60293137e-04 9.56192830e-05 6.91328548e-05 4.87165853e-06 8.84387991e-06 5.89564115e-06 2.40366047e-05 4.84520388e-06 1.63136846e-05 4.33654812e-05 3.67233530e-05 1.49775704e-05 4.56914221e-05 3.76384036e-05 1.34891394e-05 4.58899678e-05 5.47859193e-05 9.28342561e-06 4.00749324e-05 1.04725940e-04 2.64260278e-05 2.19815081e-04 3.89899270e-04 1.55959708e-05 1.59383249e-04 2.66204210e-05 3.31913325e-05 3.07164637e-04 4.90378297e-04 8.59841423e-05 2.30954785e-04 5.50785789e-05 1.77681732e-05 3.87651838e-05 2.00476560e-05 5.97540082e-07 8.40378966e-09 2.20429319e-10
 2022 01 12 12 00 00  3.68010734e-03 2.23584800e-03 1.23240772e-03 8.79651082e-04 6.33427388e-04 3.55996782e-04 2.54994706e-04 2.14552218e-04 4.40945297e-04 1.27596842e-04 3.09230978e-03 4.64399606e-03 2.24531130e-04 6.51198778e-05 4.26473463e-05 1.18441109e-04 3.34869575e-05 5.67034876e-05 1.18349863e-04 7.14822090e-05 1.32500999e-04 1.61359939e-04 9.61447612e-05 6.94650472e-05 4.88551523e-06 8.94065888e-06 5.90364180e-06 2.41289211e-05 4.85830569e-06 1.63848128e-05 4.37271237e-05 3.68053530e-05 1.51811182e-05 4.60980819e-05 3.84087674e-05 1.35240756e-05 4.65222989e-05 5.56044947e-05 9.35938951e-06 4.07714291e-05 1.07335373e-04 2.69391894e-05 2.24316057e-04 3.97007366e-04 1.58802946e-05 1.64367954e-04 2.78281019e-05 3.41834471e-05 3.14447969e-04 4.98685067e-04 8.79038769e-05 2.36430146e-04 5.71750325e-05 1.85295486e-05 4.05190353e-05 2.11839850e-05 6.46330375e-07 1.07553676e-08 4.28701963e-10
 2022 01 13 12 00 00  3.68776227e-03 2.24043254e-03 1.23535067e-03 8.82040343e-04 6.35653823e-04 3.57005900e-04 2.55971929e-04 2.15622325e-04 4.43707444e-04 1.28244053e-04 3.11446798e-03 4.68650833e-03 2.25569178e-04 6.53213167e-05 4.27780785e-05 1.19908341e-04 3.40607890e-05 5.78520179e-05 1.19095627e-04 7.16530718e-05 1.34802198e-04 1.64316850e-04 9.73347665e-05 6.99459225e-05 4.92293912e-06 9.01417370e-06 5.91163989e-06 2.42721396e-05 4.86153986e-06 1.64842428e-05 4.45172093e-05 3.70284775e-05 1.57438102e-05 4.67120635e-05 3.86016589e-05 1.35589959e-05 4.77694180e-05 5.73889309e-05 9.41711260e-06 4.14049432e-05 1.10457366e-04 2.70790508e-05 2.29248992e-04 3.98801326e-04 1.59520531e-05 1.71346011e-04 3.12152377e-05 3.44515720e-05 3.27276357e-04 5.12021410e-04 8.99037590e-05 2.47755438e-04 5.83550946e-05 1.89578384e-05 4.15042584e-05 2.18063742e-05 6.71866269e-07 1.18912038e-08 5.26668797e-10
